Sentence #,Word,POS,Tag
2244,bật,O,B-cm
2244,điện,O,B-dv
2244,lên,O,O
2244,đi,O,O
2244,em,O,O
2245,đóng,O,B-cm
2245,cửa,O,B-dv
2245,cuốn,O,E-dv
2245,ở,O,O
2245,phòng,O,B-loc
2245,khách,O,E-loc
2245,giúp,O,O
2245,tôi,O,O
2246,em,O,O
2246,ơi,O,O
2246,đóng,O,B-cm
2246,giúp,O,O
2246,chị,O,O
2246,cái,O,O
2246,rèm,O,B-dv
2246,cửa,O,E-dv
2246,với,O,O
2247,em,O,O
2247,ơi,O,O
2247,tăng,O,B-cm
2247,cho,O,O
2247,anh,O,O
2247,cái,O,O
2247,đèn,O,B-dv
2247,compact,O,E-dv
2247,với,O,O
2248,mở,O,B-cm
2248,giúp,O,O
2248,tôi,O,O
2248,máy,O,B-dv
2248,hút,O,I-dv
2248,ẩm,O,E-dv
2249,trời,O,O
2249,hôm,O,O
2249,nay,O,O
2249,có,O,O
2249,vẻ,O,O
2249,sáng,O,O
2249,nhỉ,O,O
2249,giảm,O,B-cm
2249,cho,O,O
2249,anh,O,O
2249,cái,O,O
2249,bóng,O,B-dv
2249,ốp,O,I-dv
2249,trần,O,E-dv
2249,khoảng,O,O
2249,73%,O,B-cv
2249,em,O,O
2249,nhé,O,O
2250,mở,O,B-cm
2250,cửa,O,B-dv
2250,ở,O,O
2250,cổng,O,B-loc
2251,em,O,O
2251,ơi,O,O
2251,tăng,O,B-cm
2251,giúp,O,O
2251,chị,O,O
2251,cái,O,O
2251,đèn,O,B-dv
2251,led,O,E-dv
2252,em,O,O
2252,ơi,O,O
2252,tắt,O,B-cm
2252,máy,O,B-dv
2252,rửa,O,I-dv
2252,bát,O,E-dv
2252,cho,O,O
2252,chị,O,O
2252,với,O,O
2253,hiện,O,O
2253,tại,O,O
2253,tôi,O,O
2253,đang,O,O
2253,cần,O,O
2253,người,O,O
2253,giảm,O,B-cm
2253,giúp,O,O
2253,tôi,O,O
2253,bóng,O,B-dv
2253,tuýp,O,E-dv
2253,trong,O,O
2253,vườn,O,B-loc
2253,với,O,O
2254,kiểm,O,B-cm
2254,tra,O,E-cm
2254,giúp,O,O
2254,tôi,O,O
2254,cái,O,O
2254,bóng,O,B-dv
2254,đứng,O,E-dv
2254,ở,O,O
2254,ban,O,B-loc
2254,công,O,I-loc
2254,số,O,I-loc
2254,3,O,E-loc
2255,đóng,O,B-cm
2255,tủ,O,B-dv
2255,lạnh,O,E-dv
2255,vào,O,O
2256,em,O,O
2256,ơi,O,O
2256,đóng,O,B-cm
2256,cho,O,O
2256,anh,O,O
2256,cái,O,O
2256,rèm,O,B-dv
2256,cửa,O,E-dv
2256,ở,O,O
2256,phòng,O,B-loc
2256,tập,O,I-loc
2256,gym,O,E-loc
2256,với,O,O
2257,hãy,O,O
2257,đóng,O,B-cm
2257,cho,O,O
2257,tôi,O,O
2257,cái,O,O
2257,mành,O,B-dv
2258,bật,O,B-cm
2258,cho,O,O
2258,anh,O,O
2258,cái,O,O
2258,máy,O,B-dv
2258,sưởi,O,E-dv
2258,ở,O,O
2258,nhà,O,B-loc
2258,tắm,O,E-loc
2258,được,O,O
2258,không,O,O
2258,em,O,O
2259,hãy,O,O
2259,mở,O,B-cm
2259,giúp,O,O
2259,tôi,O,O
2259,cái,O,O
2259,mành,O,B-dv
2260,em,O,O
2260,ơi,O,O
2260,giảm,O,B-cm
2260,cái,O,O
2260,quạt,O,B-dv
2260,treo,O,I-dv
2260,tường,O,E-dv
2260,cho,O,O
2260,chị,O,O
2260,với,O,O
2261,tí,O,O
2261,nữa,O,O
2261,tăng,O,B-cm
2261,cho,O,O
2261,anh,O,O
2261,cái,O,O
2261,bóng,O,B-dv
2261,huỳnh,O,I-dv
2261,quang,O,E-dv
2261,lên,O,O
2261,21%,O,B-tn
2261,"nhá,",O,O
2261,tăng,O,O
2261,một,O,O
2261,lúc,O,O
2261,thôi,O,O
2262,kiểm,O,B-cm
2262,tra,O,E-cm
2262,giúp,O,O
2262,tôi,O,O
2262,bóng,O,B-dv
2262,làm,O,I-dv
2262,việc,O,E-dv
2262,với,O,O
2263,cái,O,O
2263,bóng,O,B-dv
2263,ốp,O,I-dv
2263,trần,O,E-dv
2263,"ý,",O,O
2263,kiểm,O,B-cm
2263,tra,O,E-cm
2263,giúp,O,O
2263,tôi,O,O
2263,với,O,O
2264,em,O,O
2264,ơi,O,O
2264,đóng,O,B-cm
2264,cho,O,O
2264,anh,O,O
2264,cái,O,O
2264,lò,O,B-dv
2264,vi,O,I-dv
2264,sóng,O,E-dv
2264,"vào,",O,O
2264,ở,O,O
2264,trong,O,O
2264,phòng,O,B-loc
2264,bếp,O,E-loc
2264,ý,O,O
2265,em,O,O
2265,ơi,O,O
2265,mở,O,B-cm
2265,cho,O,O
2265,anh,O,O
2265,cái,O,O
2265,cửa,O,B-dv
2265,ở,O,O
2265,phòng,O,B-loc
2265,truyền,O,I-loc
2265,thống,O,I-loc
2265,trường,O,I-loc
2265,sa,O,E-loc
2265,với,O,O
2266,em,O,O
2266,ơi,O,O
2266,lát,O,O
2266,kiểm,O,B-cm
2266,tra,O,E-cm
2266,cho,O,O
2266,anh,O,O
2266,cái,O,O
2266,đồng,O,B-dv
2266,hồ,O,E-dv
2266,ở,O,O
2266,phòng,O,B-loc
2266,chính,O,E-loc
2266,với,O,O
2266,ạ,O,O
2267,giúp,O,O
2267,tôi,O,O
2267,mở,O,B-cm
2267,máy,O,B-dv
2267,giặt,O,E-dv
2267,lúc,O,O
2267,6,O,B-ta
2267,giờ,O,I-ta
2267,51,O,I-ta
2267,phút,O,E-ta
2267,nhé,O,O
2268,em,O,O
2268,ơi,O,O
2268,mở,O,B-cm
2268,giúp,O,O
2268,chị,O,O
2268,cái,O,O
2268,rèm,O,B-dv
2268,cửa,O,E-dv
2268,với,O,O
2269,em,O,O
2269,ơi,O,O
2269,đóng,O,B-cm
2269,hộ,O,O
2269,anh,O,O
2269,cái,O,O
2269,vòi,O,B-dv
2269,hoa,O,I-dv
2269,sen,O,E-dv
2269,"nhá,",O,O
2269,chỗ,O,O
2269,phòng,O,B-loc
2269,tắm,O,I-loc
2269,của,O,I-loc
2269,ông,O,I-loc
2269,bà,O,E-loc
2269,ấy,O,O
2270,kiểm,O,B-cm
2270,tra,O,E-cm
2270,lò,O,B-dv
2270,sưởi,O,E-dv
2270,lúc,O,O
2270,15,O,B-ta
2270,giờ,O,I-ta
2270,3,O,I-ta
2270,phút,O,E-ta
2270,cho,O,O
2270,anh,O,O
2271,em,O,O
2271,ơi,O,O
2271,đóng,O,B-cm
2271,giúp,O,O
2271,anh,O,O
2271,cái,O,O
2271,tủ,O,B-dv
2271,lạnh,O,E-dv
2272,phòng,O,B-loc
2272,cuối,O,E-loc
2272,chói,O,O
2272,quá,O,O
2272,đóng,O,B-cm
2272,cho,O,O
2272,anh,O,O
2272,cái,O,O
2272,màn,O,B-dv
2272,cửa,O,E-dv
2272,với,O,O
2273,em,O,O
2273,ơi,O,O
2273,tăng,O,B-cm
2273,giúp,O,O
2273,anh,O,O
2273,cái,O,O
2273,đèn,O,B-dv
2273,trụ,O,I-dv
2273,cổng,O,E-dv
2273,lên,O,O
2273,97%,O,B-tn
2273,với,O,O
2274,mở,O,B-cm
2274,mành,O,B-dv
2275,kiểm,O,B-cm
2275,tra,O,E-cm
2275,cho,O,O
2275,anh,O,O
2275,cái,O,O
2275,máy,O,B-dv
2275,mát,O,I-dv
2275,xa,O,E-dv
2275,với,O,O
2275,em,O,O
2276,bật,O,B-cm
2276,cho,O,O
2276,anh,O,O
2276,cái,O,O
2276,đèn,O,B-dv
2276,thả,O,E-dv
2276,ở,O,O
2276,phòng,O,B-loc
2276,giặt,O,I-loc
2276,là,O,I-loc
2276,số,O,I-loc
2276,5,O,E-loc
2276,nhá,O,O
2277,em,O,O
2277,ơi,O,O
2277,giảm,O,B-cm
2277,cho,O,O
2277,anh,O,O
2277,cái,O,O
2277,đèn,O,B-dv
2277,hắt,O,I-dv
2277,tường,O,E-dv
2277,đi,O,O
2277,36%,O,B-cv
2277,nhá,O,O
2278,mở,O,B-cm
2278,cho,O,O
2278,mình,O,O
2278,cái,O,O
2278,rèm,O,B-dv
2278,cửa,O,E-dv
2278,để,O,O
2278,cho,O,O
2278,nắng,O,O
2278,vào,O,O
2278,nhà,O,O
2278,với,O,O
2279,tăng,O,B-cm
2279,cái,O,O
2279,đèn,O,B-dv
2279,chùm,O,E-dv
2279,đầu,O,B-loc
2279,hè,O,E-loc
2279,hộ,O,O
2279,anh,O,O
2279,thêm,O,O
2279,89%,O,B-cv
2279,nhé,O,O
2280,kiểm,O,B-cm
2280,tra,O,E-cm
2280,giúp,O,O
2280,tôi,O,O
2280,cái,O,O
2280,bóng,O,B-dv
2280,sân,O,E-dv
2280,ở,O,O
2280,sân,O,B-loc
2280,sau,O,E-loc
2281,bạn,O,O
2281,ơi,O,O
2281,kiểm,O,B-cm
2281,tra,O,E-cm
2281,giúp,O,O
2281,mình,O,O
2281,cái,O,O
2281,đèn,O,B-dv
2281,tuýp,O,E-dv
2281,với,O,O
2282,đóng,O,B-cm
2282,hộ,O,O
2282,anh,O,O
2282,cái,O,O
2282,van,O,B-dv
2282,nước,O,E-dv
2282,nhà,O,B-loc
2282,tắm,O,E-loc
2282,nhá,O,O
2283,khuya,O,O
2283,rồi,O,O
2283,tắt,O,B-cm
2283,giúp,O,O
2283,mình,O,O
2283,cái,O,O
2283,bóng,O,B-dv
2283,ngủ,O,E-dv
2283,đi,O,O
2283,nhớ,O,O
2285,giảm,O,B-cm
2285,bóng,O,B-dv
2285,chùm,O,E-dv
2285,xuống,O,O
2285,85%,O,B-tn
2286,tắt,O,B-cm
2286,bóng,O,B-dv
2286,ngủ,O,E-dv
2287,kiểm,O,B-cm
2287,tra,O,E-cm
2287,hộ,O,O
2287,anh,O,O
2287,cái,O,O
2287,đèn,O,B-dv
2287,cổng,O,E-dv
2287,với,O,O
2288,bạn,O,O
2288,ơi,O,O
2288,tăng,O,B-cm
2288,giúp,O,O
2288,mình,O,O
2288,cái,O,O
2288,vòi,O,B-dv
2288,hoa,O,I-dv
2288,sen,O,E-dv
2288,với,O,O
2289,em,O,O
2289,ơi,O,O
2289,đóng,O,B-cm
2289,cái,O,O
2289,lò,O,B-dv
2289,vi,O,I-dv
2289,sóng,O,E-dv
2289,vào,O,O
2289,cho,O,O
2289,anh,O,O
2289,đi,O,O
2290,em,O,O
2290,ơi,O,O
2290,mở,O,B-cm
2290,anh,O,O
2290,cái,O,O
2290,van,O,B-dv
2290,tưới,O,E-dv
2291,em,O,O
2291,ơi,O,O
2291,giảm,O,B-cm
2291,hộ,O,O
2291,anh,O,O
2291,cái,O,O
2291,bóng,O,B-dv
2291,đứng,O,E-dv
2291,ngoài,O,O
2291,ban,O,B-loc
2291,công,O,E-loc
2291,với,O,O
2292,tí,O,O
2292,nữa,O,O
2292,vào,O,O
2292,lúc,O,O
2292,18,O,B-ta
2292,giờ,O,I-ta
2292,28,O,I-ta
2292,phút,O,E-ta
2292,đóng,O,B-cm
2292,hộ,O,O
2292,anh,O,O
2292,cái,O,O
2292,van,O,B-dv
2292,nước,O,E-dv
2292,nhé,O,O
2293,lát,O,O
2293,nữa,O,O
2293,vào,O,O
2293,lúc,O,O
2293,18,O,B-ta
2293,giờ,O,I-ta
2293,28,O,I-ta
2293,phút,O,E-ta
2293,đóng,O,B-cm
2293,hộ,O,O
2293,anh,O,O
2293,cái,O,O
2293,van,O,B-dv
2293,nước,O,E-dv
2293,nhé,O,O
2294,lát,O,O
2294,nữa,O,O
2294,tắt,O,B-cm
2294,cho,O,O
2294,anh,O,O
2294,cái,O,O
2294,đèn,O,B-dv
2294,làm,O,I-dv
2294,việc,O,E-dv
2294,ở,O,O
2294,phòng,O,B-loc
2294,học,O,E-loc
2294,nhé,O,O
2295,làm,O,O
2295,ơn,O,O
2295,hãy,O,O
2295,bật,O,B-cm
2295,cái,O,O
2295,tủ,O,B-dv
2295,lạnh,O,E-dv
2295,hộ,O,O
2295,anh,O,O
2296,tăng,O,B-cm
2296,cho,O,O
2296,anh,O,O
2296,cái,O,O
2296,bóng,O,B-dv
2296,ốp,O,I-dv
2296,trần,O,E-dv
2296,em,O,O
2296,ơi,O,O
2297,tôi,O,O
2297,đang,O,O
2297,ở,O,O
2297,trong,O,O
2297,"vườn,",O,O
2297,hãy,O,O
2297,bật,O,B-cm
2297,cho,O,O
2297,tôi,O,O
2297,cái,O,O
2297,vòi,O,B-dv
2297,tưới,O,E-dv
2298,vẫn,O,O
2298,hơi,O,O
2298,tối,O,O
2298,tăng,O,B-cm
2298,cho,O,O
2298,anh,O,O
2298,cái,O,O
2298,đèn,O,B-dv
2298,hắt,O,E-dv
2298,ở,O,O
2298,hè,O,B-loc
2298,sau,O,E-loc
2298,với,O,O
2299,em,O,O
2299,ơi,O,O
2299,mở,O,B-cm
2299,cho,O,O
2299,anh,O,O
2299,cái,O,O
2299,màn,O,B-dv
2299,cuốn,O,E-dv
2299,ở,O,O
2299,trong,O,O
2299,phòng,O,B-loc
2299,giặt,O,E-loc
2300,kiểm,O,B-cm
2300,tra,O,E-cm
2300,cho,O,O
2300,tôi,O,O
2300,cái,O,O
2300,đèn,O,B-dv
2300,tròn,O,E-dv
2300,ở,O,O
2300,nhà,O,B-loc
2300,giữ,O,I-loc
2300,đồ,O,E-loc
2301,dưới,O,O
2301,này,O,O
2301,mùi,O,O
2301,quá,O,O
2301,bật,O,B-cm
2301,hộ,O,O
2301,cái,O,O
2301,máy,O,B-dv
2301,hút,O,I-dv
2301,mùi,O,E-dv
2301,dưới,O,O
2301,hầm,O,B-loc
2301,rượu,O,E-loc
2301,cái,O,O
2303,em,O,O
2303,ơi,O,O
2303,tắt,O,B-cm
2303,hộ,O,O
2303,anh,O,O
2303,cái,O,O
2303,máy,O,B-dv
2303,chơi,O,I-dv
2303,game,O,E-dv
2303,"nhá,",O,O
2303,nãy,O,O
2303,anh,O,O
2303,quên,O,O
2303,không,O,O
2303,tắt,O,O
2304,đóng,O,B-cm
2304,lò,O,B-dv
2304,nướng,O,E-dv
2304,ở,O,O
2304,nhà,O,B-loc
2304,bếp,O,I-loc
2304,số,O,I-loc
2304,8,O,E-loc
2305,ở,O,O
2305,trên,O,O
2305,gác,O,B-loc
2305,xép,O,E-loc
2305,có,O,O
2305,cái,O,O
2305,đèn,O,B-dv
2305,compact,O,E-dv
2305,ấy,O,O
2305,giảm,O,B-cm
2305,độ,O,O
2305,sáng,O,O
2305,giúp,O,O
2305,mình,O,O
2305,nhé,O,O
2306,bạn,O,O
2306,ơi,O,O
2306,kiểm,O,B-cm
2306,tra,O,E-cm
2306,cho,O,O
2306,tôi,O,O
2306,cái,O,O
2306,đèn,O,B-dv
2306,ngủ,O,E-dv
2307,em,O,O
2307,ơi,O,O
2307,bật,O,B-cm
2307,anh,O,O
2307,cái,O,O
2307,bóng,O,B-dv
2307,ngủ,O,E-dv
2307,lúc,O,O
2307,3,O,B-ta
2307,giờ,O,I-ta
2307,10,O,I-ta
2307,phút,O,E-ta
2307,với,O,O
2308,bạn,O,O
2308,ơi,O,O
2308,đóng,O,B-cm
2308,giúp,O,O
2308,mình,O,O
2308,cái,O,O
2308,lò,O,B-dv
2308,vi,O,I-dv
2308,sóng,O,E-dv
2308,nhá,O,O
2309,em,O,O
2309,ơi,O,O
2309,giảm,O,B-cm
2309,hộ,O,O
2309,anh,O,O
2309,cái,O,O
2309,đèn,O,B-dv
2309,hắt,O,I-dv
2309,tường,O,E-dv
2309,nhá,O,O
2310,mở,O,B-cm
2310,rèm,O,B-dv
2310,cửa,O,E-dv
2310,đi,O,O
2310,em,O,O
2311,tăng,O,B-cm
2311,cái,O,O
2311,bóng,O,B-dv
2311,âm,O,I-dv
2311,trần,O,E-dv
2311,lên,O,O
2311,giúp,O,O
2311,chị,O,O
2311,với,O,O
2312,giúp,O,O
2312,anh,O,O
2312,tăng,O,B-cm
2312,đèn,O,B-dv
2312,làm,O,I-dv
2312,việc,O,E-dv
2312,ở,O,O
2312,phòng,O,B-loc
2312,học,O,E-loc
2312,lên,O,O
2312,83%,O,B-tn
2312,lúc,O,O
2312,4,O,B-ta
2312,giờ,O,I-ta
2312,12,O,I-ta
2312,phút,O,E-ta
2312,và,O,O
2312,duy,O,O
2312,trì,O,O
2312,trong,O,O
2312,14,O,B-dr
2312,tiếng,O,I-dr
2312,13,O,I-dr
2312,phút,O,E-dr
2312,nhé,O,O
2313,đóng,O,B-cm
2313,vòi,O,B-dv
2313,tưới,O,E-dv
2314,bạn,O,O
2314,ơi,O,O
2314,đóng,O,B-cm
2314,mành,O,B-dv
2314,cuốn,O,E-dv
2314,cho,O,O
2314,mình,O,O
2314,ngay,O,O
2314,nhé,O,O
2315,em,O,O
2315,ơi,O,O
2315,tăng,O,B-cm
2315,cho,O,O
2315,anh,O,O
2315,cái,O,O
2315,bình,O,B-dv
2315,nóng,O,I-dv
2315,lạnh,O,E-dv
2315,lên,O,O
2315,82,O,B-tn
2315,độ,O,I-tn
2315,c,O,E-tn
2315,nhá,O,O
2316,đóng,O,B-cm
2316,giúp,O,O
2316,mình,O,O
2316,cái,O,O
2316,tủ,O,B-dv
2316,lạnh,O,E-dv
2316,"với,",O,O
2316,nãy,O,O
2316,mình,O,O
2316,quên,O,O
2316,mất,O,O
2317,em,O,O
2317,ơi,O,O
2317,kiểm,O,B-cm
2317,tra,O,E-cm
2317,giúp,O,O
2317,chị,O,O
2317,cái,O,O
2317,laptop,O,B-dv
2317,ở,O,O
2317,phòng,O,B-loc
2317,làm,O,I-loc
2317,việc,O,E-loc
2317,với,O,O
2318,lát,O,O
2318,mình,O,O
2318,chơi,O,O
2318,game,O,O
2318,bật,O,B-cm
2318,cho,O,O
2318,mình,O,O
2318,cái,O,O
2318,máy,O,B-dv
2318,chơi,O,I-dv
2318,game,O,E-dv
2318,nhé,O,O
2319,sáng,O,O
2319,"quá,",O,O
2319,giảm,O,B-cm
2319,hộ,O,O
2319,tôi,O,O
2319,cái,O,O
2319,bóng,O,B-dv
2319,treo,O,I-dv
2319,tường,O,E-dv
2319,với,O,O
2320,em,O,O
2320,ơi,O,O
2320,kiểm,O,B-cm
2320,tra,O,E-cm
2320,cho,O,O
2320,anh,O,O
2320,cái,O,O
2320,đèn,O,B-dv
2320,ốp,O,I-dv
2320,trần,O,E-dv
2320,nhá,O,O
2321,em,O,O
2321,"ơi,",O,O
2321,giảm,O,B-cm
2321,hộ,O,O
2321,anh,O,O
2321,cái,O,O
2321,vòi,O,B-dv
2321,nước,O,E-dv
2321,"với,",O,O
2321,hơi,O,O
2321,chảy,O,O
2321,hơi,O,O
2321,mạnh,O,O
2322,em,O,O
2322,ơi,O,O
2322,tắt,O,B-cm
2322,hộ,O,O
2322,anh,O,O
2322,cái,O,O
2322,máy,O,B-dv
2322,hút,O,I-dv
2322,bụi,O,E-dv
2322,trong,O,O
2322,phòng,O,B-loc
2322,họp,O,E-loc
2322,với,O,O
2323,em,O,O
2323,ơi,O,O
2323,giảm,O,B-cm
2323,cho,O,O
2323,anh,O,O
2323,cái,O,O
2323,đèn,O,B-dv
2323,compact,O,E-dv
2323,ở,O,O
2323,hè,O,B-loc
2324,giúp,O,O
2324,tôi,O,O
2324,giảm,O,B-cm
2324,đèn,O,B-dv
2324,led,O,E-dv
2324,ở,O,O
2324,phòng,O,B-loc
2324,vệ,O,I-loc
2324,sinh,O,E-loc
2324,xuống,O,O
2324,54%,O,B-tn
2324,lúc,O,O
2324,10,O,B-ta
2324,giờ,O,I-ta
2324,38,O,I-ta
2324,phút,O,E-ta
2324,nhé,O,O
2325,trời,O,O
2325,đang,O,O
2325,khá,O,O
2325,mát,O,O
2325,hãy,O,O
2325,giảm,O,B-cm
2325,cái,O,O
2325,quạt,O,B-dv
2325,treo,O,I-dv
2325,tường,O,E-dv
2325,xuống,O,O
2325,mức,O,O
2325,2,O,B-tn
2326,em,O,O
2326,ơi,O,O
2326,mở,O,B-cm
2326,giúp,O,O
2326,chị,O,O
2326,cái,O,O
2326,rèm,O,B-dv
2326,với,O,O
2327,em,O,O
2327,"ơi,",O,O
2327,mở,O,B-cm
2327,giúp,O,O
2327,anh,O,O
2327,cái,O,O
2327,loa,O,B-dv
2327,với,O,O
2328,em,O,O
2328,ơi,O,O
2328,mở,O,B-cm
2328,cho,O,O
2328,anh,O,O
2328,cái,O,O
2328,vòi,O,B-dv
2328,nước,O,E-dv
2329,em,O,O
2329,ơi,O,O
2329,kiểm,O,B-cm
2329,tra,O,E-cm
2329,giúp,O,O
2329,anh,O,O
2329,cái,O,O
2329,máy,O,B-dv
2329,tính,O,I-dv
2329,xách,O,I-dv
2329,tay,O,E-dv
2330,bạn,O,O
2330,ơi,O,O
2330,đóng,O,B-cm
2330,cho,O,O
2330,mình,O,O
2330,cái,O,O
2330,lò,O,B-dv
2330,sưởi,O,E-dv
2330,ở,O,O
2330,đại,O,B-loc
2330,sảnh,O,I-loc
2330,bên,O,I-loc
2330,phải,O,E-loc
2330,với,O,O
2331,tăng,O,B-cm
2331,cái,O,O
2331,đèn,O,B-dv
2331,cổng,O,E-dv
2331,thêm,O,O
2331,19%,O,B-cv
2331,hộ,O,O
2331,anh,O,O
2331,nhé,O,O
2332,em,O,O
2332,ơi,O,O
2332,tăng,O,B-cm
2332,giúp,O,O
2332,chị,O,O
2332,cái,O,O
2332,vòi,O,B-dv
2332,hoa,O,I-dv
2332,sen,O,E-dv
2332,ở,O,O
2332,phòng,O,B-loc
2332,xông,O,I-loc
2332,hơi,O,I-loc
2332,bên,O,I-loc
2332,trái,O,E-loc
2332,nhá,O,O
2333,em,O,O
2333,ơi,O,O
2333,tắt,O,B-cm
2333,cho,O,O
2333,anh,O,O
2333,cái,O,O
2333,máy,O,B-dv
2333,hút,O,I-dv
2333,ẩm,O,E-dv
2334,cái,O,O
2334,đèn,O,B-dv
2334,bếp,O,E-dv
2334,dưới,O,O
2334,garage,O,B-loc
2334,"ý,",O,O
2334,tăng,O,B-cm
2334,hộ,O,O
2334,tôi,O,O
2334,với,O,O
2334,nhé,O,O
2335,em,O,O
2335,ơi,O,O
2335,kiểm,O,B-cm
2335,tra,O,E-cm
2335,giúp,O,O
2335,anh,O,O
2335,cái,O,O
2335,máy,O,B-dv
2335,chơi,O,I-dv
2335,game,O,E-dv
2335,phát,O,O
2336,bạn,O,O
2336,ơi,O,O
2336,tắt,O,B-cm
2336,cho,O,O
2336,mình,O,O
2336,cái,O,O
2336,máy,O,B-dv
2336,fax,O,E-dv
2336,với,O,O
2337,em,O,O
2337,ơi,O,O
2337,bật,O,B-cm
2337,giúp,O,O
2337,anh,O,O
2337,cái,O,O
2337,máy,O,B-dv
2337,fax,O,E-dv
2337,cho,O,O
2337,anh,O,O
2337,in,O,O
2337,với,O,O
2338,tắt,O,B-cm
2338,cho,O,O
2338,anh,O,O
2338,cái,O,O
2338,điện,O,B-dv
2338,em,O,O
2338,ơi,O,O
2339,kiểm,O,B-cm
2339,tra,O,E-cm
2339,hộ,O,O
2339,anh,O,O
2339,cái,O,O
2339,đèn,O,B-dv
2339,tròn,O,E-dv
2339,nhé,O,O
2340,đóng,O,B-cm
2340,lò,O,B-dv
2340,sưởi,O,E-dv
2341,tôi,O,O
2341,đi,O,O
2341,ngủ,O,O
2341,"đây,",O,O
2341,hãy,O,O
2341,tắt,O,B-cm
2341,cho,O,O
2341,tôi,O,O
2341,đèn,O,B-dv
2341,học,O,E-dv
2341,vào,O,O
2341,lúc,O,O
2341,2,O,B-ta
2341,giờ,O,I-ta
2341,51,O,I-ta
2341,phút,O,E-ta
2341,nhé,O,O
2342,mở,O,B-cm
2342,cho,O,O
2342,tôi,O,O
2342,cái,O,O
2342,cửa,O,B-dv
2342,với,O,O
2343,quên,O,O
2343,mất,O,O
2343,kiểm,O,B-cm
2343,tra,O,E-cm
2343,đèn,O,B-dv
2343,ốp,O,I-dv
2343,trần,O,E-dv
2343,giúp,O,O
2343,tôi,O,O
2343,với,O,O
2344,tắt,O,B-cm
2344,đèn,O,B-dv
2344,hắt,O,I-dv
2344,tường,O,E-dv
2345,trời,O,O
2345,sáng,O,O
2345,rồi,O,O
2345,mở,O,B-cm
2345,mành,O,B-dv
2345,cuốn,O,E-dv
2345,ở,O,O
2345,phòng,O,B-loc
2345,chính,O,E-loc
2345,đi,O,O
2346,kiểm,O,B-cm
2346,tra,O,E-cm
2346,máy,O,B-dv
2346,tính,O,I-dv
2346,xách,O,I-dv
2346,tay,O,E-dv
2347,mở,O,B-cm
2347,máy,O,B-dv
2347,lạnh,O,E-dv
2347,ở,O,O
2347,nhà,O,B-loc
2347,bếp,O,E-loc
2347,trong,O,O
2347,vòng,O,O
2347,8,O,B-dr
2347,tiếng,O,I-dr
2347,6,O,I-dr
2347,phút,O,E-dr
2347,hộ,O,O
2347,anh,O,O
2347,nhé,O,O
2348,nước,O,O
2348,nhỏ,O,O
2348,quá,O,O
2348,hãy,O,O
2348,tăng,O,B-cm
2348,van,O,B-dv
2348,tưới,O,E-dv
2348,lên,O,O
2349,bạn,O,O
2349,ơi,O,O
2349,kiểm,O,B-cm
2349,tra,O,E-cm
2349,bóng,O,B-dv
2349,tròn,O,E-dv
2349,giúp,O,O
2349,mình,O,O
2349,vào,O,O
2349,lúc,O,O
2349,11,O,B-ta
2349,giờ,O,I-ta
2349,15,O,I-ta
2349,phút,O,E-ta
2349,nhé,O,O
2350,tự,O,O
2350,nhiên,O,O
2350,hơi,O,O
2350,tối,O,O
2350,"nhỉ,",O,O
2350,bạn,O,O
2350,kiểm,O,B-cm
2350,tra,O,E-cm
2350,cho,O,O
2350,mình,O,O
2350,cái,O,O
2350,bóng,O,B-dv
2350,ốp,O,I-dv
2350,trần,O,E-dv
2350,với,O,O
2351,em,O,O
2351,ơi,O,O
2351,giảm,O,B-cm
2351,giúp,O,O
2351,anh,O,O
2351,cái,O,O
2351,bóng,O,B-dv
2351,tuýp,O,E-dv
2351,xuống,O,O
2351,với,O,O
2351,chói,O,O
2351,mắt,O,O
2351,quá,O,O
2352,kiểm,O,B-cm
2352,tra,O,E-cm
2352,giúp,O,O
2352,tôi,O,O
2352,cái,O,O
2352,mành,O,B-dv
2352,cuốn,O,E-dv
2353,ở,O,O
2353,bếp,O,B-loc
2353,số,O,I-loc
2353,2,O,E-loc
2353,kiểm,O,B-cm
2353,tra,O,E-cm
2353,cho,O,O
2353,mình,O,O
2353,cái,O,O
2353,lò,O,B-dv
2353,vi,O,I-dv
2353,sóng,O,E-dv
2354,tí,O,O
2354,nữa,O,O
2354,trong,O,O
2354,phòng,O,B-loc
2354,học,O,E-loc
2354,chắc,O,O
2354,không,O,O
2354,còn,O,O
2354,ai,O,O
2354,đâu,O,O
2354,em,O,O
2354,ơi,O,O
2354,hẹn,O,O
2354,giờ,O,O
2354,tắt,O,B-cm
2354,giúp,O,O
2354,anh,O,O
2354,đèn,O,B-dv
2354,làm,O,I-dv
2354,việc,O,E-dv
2354,vào,O,O
2354,lúc,O,O
2354,13,O,B-ta
2354,giờ,O,I-ta
2354,59,O,I-ta
2354,phút,O,E-ta
2354,nhé,O,O
2355,mở,O,B-cm
2355,màn,O,B-dv
2355,cửa,O,E-dv
2355,ra,O,O
2355,cho,O,O
2355,nắng,O,O
2355,vào,O,O
2355,bạn,O,O
2355,ơi,O,O
2356,kiểm,O,B-cm
2356,tra,O,E-cm
2356,cho,O,O
2356,anh,O,O
2356,cái,O,O
2356,laptop,O,B-dv
2356,ở,O,O
2356,phòng,O,B-loc
2356,làm,O,I-loc
2356,việc,O,E-loc
2356,với,O,O
2357,bạn,O,O
2357,ơi,O,O
2357,mình,O,O
2357,cần,O,O
